Date,Region,Confirmed,Recovered/Migrated,Deceased
07-04-2020,Diamond Princess,712.0,619.0,11.0
07-04-2020,Djibouti,90.0,9.0,0.0
07-04-2020,Dominica,15.0,1.0,0.0
07-04-2020,Dominican Republic,1828.0,33.0,86.0
07-04-2020,Ecuador,3747.0,100.0,191.0
07-04-2020,Egypt,1322.0,259.0,85.0
07-04-2020,El Salvador,69.0,5.0,4.0
07-04-2020,Equatorial Guinea,16.0,3.0,0.0
07-04-2020,Eritrea,31.0,0.0,0.0
07-04-2020,Estonia,1108.0,62.0,19.0
07-04-2020,Eswatini,10.0,4.0,0.0
07-04-2020,Ethiopia,44.0,4.0,2.0
07-04-2020,Fiji,14.0,0.0,0.0
07-04-2020,Finland,2176.0,300.0,27.0
07-04-2020,France,75343.0,17428.0,8926.0
07-04-2020,Gabon,24.0,1.0,1.0
07-04-2020,Gambia,4.0,2.0,1.0
07-04-2020,Georgia,188.0,39.0,2.0
07-04-2020,Germany,103374.0,28700.0,1810.0
07-04-2020,Ghana,214.0,31.0,5.0
07-04-2020,Greece,1755.0,269.0,79.0
07-04-2020,Grenada,12.0,0.0,0.0
07-04-2020,Guatemala,70.0,15.0,3.0
07-04-2020,Guinea,128.0,5.0,0.0
07-04-2020,Guinea-Bissau,18.0,0.0,0.0
07-04-2020,Guyana,31.0,8.0,4.0
07-04-2020,Haiti,24.0,0.0,1.0
07-04-2020,Vatican City,7.0,0.0,0.0
07-04-2020,Honduras,298.0,6.0,22.0
07-04-2020,Hungary,744.0,67.0,38.0
07-04-2020,Iceland,1562.0,460.0,6.0
07-04-2020,India,4778.0,375.0,136.0
07-04-2020,Indonesia,2491.0,192.0,209.0
07-04-2020,Iran,60500.0,24236.0,3739.0
07-04-2020,Iraq,1031.0,344.0,64.0
07-04-2020,Ireland,5364.0,25.0,174.0
07-04-2020,Israel,8904.0,585.0,57.0
07-04-2020,Italy,132547.0,22837.0,16523.0
07-04-2020,Jamaica,58.0,8.0,3.0
07-04-2020,Japan,3654.0,575.0,85.0
07-04-2020,Jordan,349.0,126.0,6.0
07-04-2020,Kazakhstan,662.0,46.0,6.0
07-04-2020,Kenya,158.0,4.0,6.0
07-04-2020,South Korea,10284.0,6598.0,186.0
07-04-2020,Kosovo,145.0,23.0,1.0
07-04-2020,Kuwait,665.0,103.0,1.0
07-04-2020,Kyrgyzstan,216.0,33.0,4.0
07-04-2020,Laos,12.0,0.0,0.0
07-04-2020,Latvia,542.0,16.0,1.0
07-04-2020,Lebanon,541.0,60.0,19.0
07-04-2020,Liberia,14.0,3.0,3.0
07-04-2020,Libya,19.0,1.0,1.0
07-04-2020,Liechtenstein,77.0,55.0,1.0
07-04-2020,Lithuania,843.0,8.0,15.0
07-04-2020,Luxembourg,2843.0,500.0,41.0
07-04-2020,MS Zaandam,9.0,0.0,2.0
07-04-2020,Madagascar,82.0,2.0,0.0
07-04-2020,Malawi,5.0,0.0,0.0
07-04-2020,Malaysia,3793.0,1241.0,62.0
07-04-2020,Maldives,19.0,13.0,0.0
07-04-2020,Mali,47.0,9.0,5.0
07-04-2020,Malta,241.0,5.0,0.0
07-04-2020,Mauritania,6.0,2.0,1.0
07-04-2020,Mauritius,244.0,7.0,7.0
07-04-2020,Mexico,2439.0,633.0,125.0
07-04-2020,Moldova,965.0,37.0,19.0
07-04-2020,Monaco,77.0,4.0,1.0
07-04-2020,Mongolia,15.0,2.0,0.0
07-04-2020,Montenegro,233.0,1.0,2.0
07-04-2020,Morocco,1120.0,81.0,80.0
07-04-2020,Mozambique,10.0,1.0,0.0
07-04-2020,Namibia,16.0,3.0,0.0
07-04-2020,Nepal,9.0,1.0,0.0
07-04-2020,Netherlands,18926.0,8.0,1874.0
07-04-2020,New Zealand,1106.0,176.0,1.0
07-04-2020,Nicaragua,6.0,0.0,1.0
07-04-2020,Niger,253.0,26.0,10.0
07-04-2020,Nigeria,238.0,35.0,5.0
07-04-2020,North Macedonia,570.0,30.0,23.0
07-04-2020,Norway,5865.0,32.0,76.0
07-04-2020,Oman,331.0,61.0,2.0
07-04-2020,Pakistan,4035.0,429.0,57.0
07-04-2020,Panama,1988.0,13.0,54.0
07-04-2020,Papua New Guinea,2.0,0.0,0.0
07-04-2020,Paraguay,113.0,12.0,5.0
07-04-2020,Peru,2561.0,997.0,92.0
07-04-2020,Philippines,3660.0,73.0,163.0
07-04-2020,Poland,4413.0,162.0,107.0
07-04-2020,Portugal,11730.0,140.0,311.0
07-04-2020,Qatar,1832.0,131.0,4.0
07-04-2020,Romania,4057.0,406.0,176.0
07-04-2020,Russia,6343.0,406.0,47.0
07-04-2020,Rwanda,105.0,4.0,0.0
07-04-2020,Saint Kitts and Nevis,10.0,0.0,0.0
07-04-2020,Saint Lucia,14.0,1.0,0.0
07-04-2020,Saint Vincent and the Grenadines,7.0,1.0,0.0
07-04-2020,San Marino,266.0,35.0,32.0
07-04-2020,Sao Tome and Principe,4.0,0.0,0.0
07-04-2020,Saudi Arabia,2605.0,551.0,38.0
07-04-2020,Senegal,226.0,92.0,2.0
07-04-2020,Serbia,2200.0,0.0,58.0
07-04-2020,Seychelles,11.0,0.0,0.0
07-04-2020,Sierra Leone,6.0,0.0,0.0
07-04-2020,Singapore,1375.0,344.0,6.0
07-04-2020,Slovakia,534.0,8.0,2.0
07-04-2020,Slovenia,1021.0,102.0,30.0
07-04-2020,Somalia,7.0,1.0,0.0
07-04-2020,South Africa,1686.0,95.0,12.0
07-04-2020,South Sudan,1.0,0.0,0.0
07-04-2020,Spain,136675.0,40437.0,13341.0
07-04-2020,Sri Lanka,178.0,38.0,5.0
07-04-2020,Sudan,12.0,2.0,2.0
07-04-2020,Suriname,10.0,0.0,1.0
07-04-2020,Sweden,7206.0,0.0,477.0
07-04-2020,Switzerland,21657.0,8056.0,765.0
07-04-2020,Syria,19.0,2.0,2.0
07-04-2020,Taiwan,373.0,57.0,5.0
07-04-2020,Tanzania,24.0,3.0,1.0
07-04-2020,Thailand,2220.0,793.0,26.0
07-04-2020,Timor-Leste,1.0,0.0,0.0
07-04-2020,Togo,58.0,23.0,3.0
07-04-2020,Trinidad and Tobago,105.0,1.0,8.0
07-04-2020,Tunisia,596.0,5.0,22.0
07-04-2020,Turkey,30217.0,1326.0,649.0
07-04-2020,United States of America,367215.0,19581.0,14138.0
07-04-2020,Uganda,52.0,0.0,0.0
07-04-2020,Ukraine,1319.0,28.0,38.0
07-04-2020,United Arab Emirates,2076.0,167.0,11.0
07-04-2020,United Kingdom,66738.0,287.0,6445.0
07-04-2020,Uruguay,415.0,123.0,6.0
07-04-2020,Uzbekistan,457.0,30.0,2.0
07-04-2020,Venezuela,165.0,65.0,7.0
07-04-2020,Vietnam,245.0,95.0,0.0
07-04-2020,West Bank and Gaza,254.0,24.0,1.0
07-04-2020,Western Sahara,4.0,0.0,0.0
07-04-2020,Zambia,39.0,5.0,1.0
07-04-2020,Zimbabwe,10.0,0.0,1.0
07-04-2020,Global Total,1337062.0,276249.0,79015.0
08-04-2020,Afghanistan,423.0,18.0,14.0
08-04-2020,Albania,383.0,131.0,22.0
08-04-2020,Algeria,1468.0,113.0,193.0
08-04-2020,Andorra,545.0,39.0,22.0
08-04-2020,Angola,17.0,2.0,2.0
08-04-2020,Antigua and Barbuda,19.0,0.0,1.0
08-04-2020,Argentina,1628.0,338.0,56.0
08-04-2020,Armenia,853.0,87.0,8.0
08-04-2020,Australia,5895.0,1080.0,45.0
08-04-2020,Austria,12639.0,4046.0,243.0
08-04-2020,Azerbaijan,717.0,44.0,8.0
08-04-2020,Bahamas,33.0,5.0,6.0
08-04-2020,Bahrain,811.0,458.0,5.0
08-04-2020,Bangladesh,164.0,33.0,17.0
08-04-2020,Barbados,63.0,6.0,3.0
08-04-2020,Belarus,861.0,54.0,13.0
08-04-2020,Belgium,22194.0,4157.0,2035.0
08-04-2020,Belize,7.0,0.0,1.0
08-04-2020,Benin,26.0,5.0,1.0
08-04-2020,Bhutan,5.0,2.0,0.0
08-04-2020,Bolivia,194.0,2.0,14.0
08-04-2020,Bosnia and Herzegovina,764.0,68.0,33.0
08-04-2020,Botswana,6.0,0.0,1.0
08-04-2020,Brazil,14034.0,127.0,686.0
08-04-2020,Brunei,135.0,85.0,1.0
08-04-2020,Bulgaria,577.0,42.0,23.0
08-04-2020,Burkina Faso,384.0,127.0,19.0
08-04-2020,Burma,22.0,0.0,1.0
08-04-2020,Burundi,3.0,0.0,0.0
08-04-2020,Cabo Verde,7.0,1.0,1.0
08-04-2020,Cambodia,115.0,58.0,0.0
08-04-2020,Cameroon,658.0,43.0,9.0
08-04-2020,Canada,17872.0,3791.0,375.0
08-04-2020,Central African Republic,8.0,0.0,0.0
08-04-2020,Chad,10.0,2.0,0.0
08-04-2020,Chile,5116.0,898.0,43.0
08-04-2020,China,82718.0,77410.0,3335.0
08-04-2020,Colombia,1780.0,100.0,50.0
08-04-2020,Congo (Brazzaville),45.0,2.0,5.0
08-04-2020,Congo (Kinshasa),180.0,9.0,18.0
08-04-2020,Costa Rica,483.0,24.0,2.0
08-04-2020,Cote d'Ivoire,349.0,41.0,3.0
08-04-2020,Croatia,1282.0,167.0,18.0
08-04-2020,Cuba,396.0,27.0,11.0
08-04-2020,Cyprus,494.0,47.0,9.0
08-04-2020,Czech Republic,5017.0,172.0,88.0
08-04-2020,Denmark,5266.0,1621.0,203.0
08-04-2020,Diamond Princess,712.0,619.0,11.0
08-04-2020,Djibouti,90.0,9.0,0.0
08-04-2020,Dominica,15.0,1.0,0.0
08-04-2020,Dominican Republic,1956.0,36.0,98.0
08-04-2020,Ecuador,3747.0,100.0,191.0
08-04-2020,Egypt,1450.0,276.0,94.0
08-04-2020,El Salvador,78.0,5.0,4.0
08-04-2020,Equatorial Guinea,16.0,3.0,0.0
08-04-2020,Eritrea,31.0,0.0,0.0
08-04-2020,Estonia,1149.0,69.0,21.0
08-04-2020,Eswatini,10.0,4.0,0.0
08-04-2020,Ethiopia,52.0,4.0,2.0
08-04-2020,Fiji,15.0,0.0,0.0
08-04-2020,Finland,2308.0,300.0,34.0
08-04-2020,France,79163.0,19523.0,10343.0
08-04-2020,Gabon,30.0,1.0,1.0
08-04-2020,Gambia,4.0,2.0,1.0
08-04-2020,Georgia,196.0,46.0,3.0
08-04-2020,Germany,107663.0,36081.0,2016.0
08-04-2020,Ghana,287.0,31.0,5.0
08-04-2020,Greece,1832.0,269.0,81.0
08-04-2020,Grenada,12.0,0.0,0.0
08-04-2020,Guatemala,77.0,17.0,3.0
08-04-2020,Guinea,144.0,5.0,0.0
08-04-2020,Guinea-Bissau,33.0,0.0,0.0
08-04-2020,Guyana,33.0,8.0,5.0
08-04-2020,Haiti,25.0,0.0,1.0
08-04-2020,Vatican City,7.0,0.0,0.0
08-04-2020,Honduras,305.0,6.0,22.0
08-04-2020,Hungary,817.0,71.0,47.0
08-04-2020,Iceland,1586.0,559.0,6.0
08-04-2020,India,5311.0,421.0,150.0
08-04-2020,Indonesia,2738.0,204.0,221.0
08-04-2020,Iran,62589.0,27039.0,3872.0
08-04-2020,Iraq,1122.0,373.0,65.0
08-04-2020,Ireland,5709.0,25.0,210.0
08-04-2020,Israel,9248.0,770.0,65.0
08-04-2020,Italy,135586.0,24392.0,17127.0
08-04-2020,Jamaica,63.0,8.0,3.0
08-04-2020,Japan,3906.0,592.0,92.0
08-04-2020,Jordan,353.0,138.0,6.0
08-04-2020,Kazakhstan,697.0,51.0,6.0
08-04-2020,Kenya,172.0,7.0,6.0
08-04-2020,South Korea,10331.0,6694.0,192.0
08-04-2020,Kosovo,170.0,24.0,4.0
08-04-2020,Kuwait,743.0,105.0,1.0
08-04-2020,Kyrgyzstan,228.0,33.0,4.0
08-04-2020,Laos,14.0,0.0,0.0
08-04-2020,Latvia,548.0,16.0,2.0
08-04-2020,Lebanon,548.0,62.0,19.0
08-04-2020,Liberia,14.0,3.0,3.0
08-04-2020,Libya,20.0,1.0,1.0
08-04-2020,Liechtenstein,78.0,55.0,1.0
08-04-2020,Lithuania,880.0,8.0,15.0
08-04-2020,Luxembourg,2970.0,500.0,44.0
08-04-2020,MS Zaandam,9.0,0.0,2.0
08-04-2020,Madagascar,88.0,7.0,0.0
08-04-2020,Malawi,8.0,0.0,1.0
08-04-2020,Malaysia,3963.0,1321.0,63.0
08-04-2020,Maldives,19.0,13.0,0.0
08-04-2020,Mali,56.0,12.0,5.0
08-04-2020,Malta,293.0,5.0,0.0
08-04-2020,Mauritania,6.0,2.0,1.0
08-04-2020,Mauritius,268.0,8.0,7.0
08-04-2020,Mexico,2785.0,633.0,141.0
08-04-2020,Moldova,1056.0,40.0,22.0
08-04-2020,Monaco,79.0,4.0,1.0
08-04-2020,Mongolia,15.0,4.0,0.0
08-04-2020,Montenegro,241.0,4.0,2.0
08-04-2020,Morocco,1184.0,93.0,90.0
08-04-2020,Mozambique,10.0,1.0,0.0
08-04-2020,Namibia,16.0,3.0,0.0
08-04-2020,Nepal,9.0,1.0,0.0
08-04-2020,Netherlands,19709.0,22.0,2108.0
08-04-2020,New Zealand,1160.0,241.0,1.0
08-04-2020,Nicaragua,6.0,0.0,1.0
08-04-2020,Niger,278.0,26.0,11.0
08-04-2020,Nigeria,254.0,44.0,6.0
08-04-2020,North Macedonia,599.0,30.0,26.0
08-04-2020,Norway,6086.0,32.0,89.0
08-04-2020,Oman,371.0,67.0,2.0
08-04-2020,Pakistan,4263.0,467.0,61.0
08-04-2020,Panama,2100.0,14.0,55.0
08-04-2020,Papua New Guinea,2.0,0.0,0.0
08-04-2020,Paraguay,115.0,15.0,5.0
08-04-2020,Peru,2954.0,1301.0,107.0
08-04-2020,Philippines,3764.0,84.0,177.0
08-04-2020,Poland,4848.0,191.0,129.0
08-04-2020,Portugal,12442.0,184.0,345.0
08-04-2020,Qatar,2057.0,150.0,6.0
08-04-2020,Romania,4417.0,460.0,197.0
08-04-2020,Russia,7497.0,494.0,58.0
08-04-2020,Rwanda,105.0,7.0,0.0
08-04-2020,Saint Kitts and Nevis,11.0,0.0,0.0
08-04-2020,Saint Lucia,14.0,1.0,0.0
08-04-2020,Saint Vincent and the Grenadines,8.0,1.0,0.0
08-04-2020,San Marino,279.0,40.0,34.0
08-04-2020,Sao Tome and Principe,4.0,0.0,0.0
08-04-2020,Saudi Arabia,2795.0,615.0,41.0
08-04-2020,Senegal,237.0,105.0,2.0
08-04-2020,Serbia,2447.0,0.0,61.0
08-04-2020,Seychelles,11.0,0.0,0.0
08-04-2020,Sierra Leone,6.0,0.0,0.0
08-04-2020,Singapore,1481.0,377.0,6.0
08-04-2020,Slovakia,581.0,13.0,2.0
08-04-2020,Slovenia,1059.0,102.0,36.0
08-04-2020,Somalia,8.0,1.0,0.0
08-04-2020,South Africa,1749.0,95.0,13.0
08-04-2020,South Sudan,2.0,0.0,0.0
08-04-2020,Spain,141942.0,43208.0,14045.0
08-04-2020,Sri Lanka,185.0,42.0,6.0
08-04-2020,Sudan,14.0,2.0,2.0
08-04-2020,Suriname,10.0,0.0,1.0
08-04-2020,Sweden,7693.0,0.0,591.0
08-04-2020,Switzerland,22253.0,8704.0,821.0
08-04-2020,Syria,19.0,3.0,2.0
08-04-2020,Taiwan,376.0,57.0,5.0
08-04-2020,Tanzania,24.0,5.0,1.0
08-04-2020,Thailand,2258.0,888.0,27.0
08-04-2020,Timor-Leste,1.0,0.0,0.0
08-04-2020,Togo,65.0,23.0,3.0
08-04-2020,Trinidad and Tobago,107.0,1.0,8.0
08-04-2020,Tunisia,623.0,25.0,23.0
08-04-2020,Turkey,34109.0,1582.0,725.0
08-04-2020,United States of America,397992.0,21763.0,16447.0
08-04-2020,Uganda,52.0,0.0,0.0
08-04-2020,Ukraine,1462.0,28.0,45.0
08-04-2020,United Arab Emirates,2359.0,186.0,12.0
08-04-2020,United Kingdom,72224.0,325.0,7483.0
08-04-2020,Uruguay,424.0,150.0,7.0
08-04-2020,Uzbekistan,520.0,30.0,2.0
08-04-2020,Venezuela,165.0,65.0,7.0
08-04-2020,Vietnam,249.0,123.0,0.0
08-04-2020,West Bank and Gaza,261.0,42.0,1.0
08-04-2020,Western Sahara,4.0,0.0,0.0
08-04-2020,Zambia,39.0,7.0,1.0
08-04-2020,Zimbabwe,11.0,0.0,2.0
08-04-2020,Global Total,1413812.0,299637.0,86922.0
09-04-2020,Afghanistan,444.0,29.0,14.0
09-04-2020,Albania,400.0,154.0,22.0
09-04-2020,Algeria,1572.0,237.0,205.0
09-04-2020,Andorra,564.0,52.0,23.0
09-04-2020,Angola,19.0,2.0,2.0
09-04-2020,Antigua and Barbuda,19.0,0.0,2.0
09-04-2020,Argentina,1715.0,358.0,63.0
09-04-2020,Armenia,881.0,114.0,9.0
09-04-2020,Australia,6010.0,1080.0,50.0
09-04-2020,Austria,12942.0,4512.0,273.0
09-04-2020,Azerbaijan,822.0,63.0,8.0
09-04-2020,Bahamas,40.0,5.0,7.0
09-04-2020,Bahrain,823.0,477.0,5.0
09-04-2020,Bangladesh,218.0,33.0,20.0
09-04-2020,Barbados,63.0,8.0,3.0
09-04-2020,Belarus,1066.0,77.0,13.0
09-04-2020,Belgium,23403.0,4681.0,2240.0
09-04-2020,Belize,8.0,0.0,1.0
09-04-2020,Benin,26.0,5.0,1.0
09-04-2020,Bhutan,5.0,2.0,0.0
09-04-2020,Bolivia,210.0,2.0,15.0
09-04-2020,Bosnia and Herzegovina,804.0,79.0,34.0
09-04-2020,Botswana,6.0,0.0,1.0
09-04-2020,Brazil,16170.0,127.0,819.0
09-04-2020,Brunei,135.0,91.0,1.0
09-04-2020,Bulgaria,593.0,42.0,24.0
09-04-2020,Burkina Faso,414.0,134.0,23.0
09-04-2020,Burma,22.0,0.0,3.0
09-04-2020,Burundi,3.0,0.0,0.0
09-04-2020,Cabo Verde,7.0,1.0,1.0
09-04-2020,Cambodia,117.0,63.0,0.0
09-04-2020,Cameroon,730.0,60.0,10.0
09-04-2020,Canada,19141.0,4154.0,407.0
09-04-2020,Central African Republic,8.0,0.0,0.0
09-04-2020,Chad,10.0,2.0,0.0
09-04-2020,Chile,5546.0,1115.0,48.0
09-04-2020,China,82809.0,77567.0,3337.0
09-04-2020,Colombia,2054.0,123.0,54.0
09-04-2020,Congo (Brazzaville),45.0,2.0,5.0
09-04-2020,Congo (Kinshasa),180.0,9.0,18.0
09-04-2020,Costa Rica,502.0,29.0,3.0
09-04-2020,Cote d'Ivoire,384.0,48.0,3.0
09-04-2020,Croatia,1343.0,179.0,19.0
09-04-2020,Cuba,457.0,27.0,12.0
09-04-2020,Cyprus,526.0,52.0,9.0
09-04-2020,Czech Republic,5312.0,233.0,99.0
09-04-2020,Denmark,5597.0,1763.0,218.0
09-04-2020,Diamond Princess,712.0,619.0,11.0
09-04-2020,Djibouti,135.0,25.0,0.0
09-04-2020,Dominica,15.0,1.0,0.0
09-04-2020,Dominican Republic,2111.0,50.0,108.0
09-04-2020,Ecuador,4450.0,140.0,242.0
09-04-2020,Egypt,1560.0,305.0,103.0
09-04-2020,El Salvador,93.0,9.0,5.0
09-04-2020,Equatorial Guinea,18.0,3.0,0.0
09-04-2020,Eritrea,33.0,0.0,0.0
09-04-2020,Estonia,1185.0,72.0,24.0
09-04-2020,Eswatini,12.0,7.0,0.0
09-04-2020,Ethiopia,55.0,4.0,2.0
09-04-2020,Fiji,15.0,0.0,0.0
09-04-2020,Finland,2487.0,300.0,40.0
09-04-2020,France,83057.0,21452.0,10887.0
09-04-2020,Gabon,34.0,1.0,1.0
09-04-2020,Gambia,4.0,2.0,1.0
09-04-2020,Georgia,211.0,50.0,3.0
09-04-2020,Germany,113296.0,46300.0,2349.0
09-04-2020,Ghana,313.0,34.0,6.0
09-04-2020,Greece,1884.0,269.0,83.0
09-04-2020,Grenada,12.0,0.0,0.0
09-04-2020,Guatemala,87.0,17.0,3.0
09-04-2020,Guinea,164.0,5.0,0.0
09-04-2020,Guinea-Bissau,33.0,0.0,0.0
09-04-2020,Guyana,37.0,8.0,6.0
09-04-2020,Haiti,27.0,0.0,1.0
09-04-2020,Vatican City,8.0,2.0,0.0
09-04-2020,Honduras,312.0,6.0,22.0
09-04-2020,Hungary,895.0,94.0,58.0
09-04-2020,Iceland,1616.0,633.0,6.0
09-04-2020,India,5916.0,506.0,178.0
09-04-2020,Indonesia,2956.0,222.0,240.0
09-04-2020,Iran,64586.0,29812.0,3993.0
09-04-2020,Iraq,1202.0,452.0,69.0
09-04-2020,Ireland,6074.0,25.0,235.0
09-04-2020,Israel,9404.0,801.0,73.0
09-04-2020,Italy,139422.0,26491.0,17669.0
09-04-2020,Jamaica,63.0,10.0,4.0
09-04-2020,Japan,4257.0,622.0,93.0
09-04-2020,Jordan,358.0,150.0,6.0
09-04-2020,Kazakhstan,727.0,54.0,7.0
09-04-2020,Kenya,179.0,9.0,6.0
09-04-2020,South Korea,10384.0,6776.0,200.0
09-04-2020,Kosovo,184.0,30.0,5.0
09-04-2020,Kuwait,855.0,111.0,1.0
09-04-2020,Kyrgyzstan,270.0,33.0,4.0
09-04-2020,Laos,15.0,0.0,0.0
09-04-2020,Latvia,577.0,16.0,2.0
09-04-2020,Lebanon,576.0,62.0,19.0
09-04-2020,Liberia,31.0,3.0,4.0
09-04-2020,Libya,21.0,8.0,1.0
09-04-2020,Liechtenstein,78.0,55.0,1.0
09-04-2020,Lithuania,912.0,8.0,15.0
09-04-2020,Luxembourg,3034.0,500.0,46.0
09-04-2020,MS Zaandam,9.0,0.0,2.0
09-04-2020,Madagascar,93.0,11.0,0.0
09-04-2020,Malawi,8.0,0.0,1.0
09-04-2020,Malaysia,4119.0,1487.0,65.0
09-04-2020,Maldives,19.0,13.0,0.0
09-04-2020,Mali,59.0,16.0,7.0
09-04-2020,Malta,299.0,16.0,1.0
09-04-2020,Mauritania,6.0,2.0,1.0
09-04-2020,Mauritius,273.0,19.0,7.0
09-04-2020,Mexico,3181.0,633.0,174.0
09-04-2020,Moldova,1174.0,40.0,27.0
09-04-2020,Monaco,81.0,4.0,1.0
09-04-2020,Mongolia,16.0,4.0,0.0
09-04-2020,Montenegro,248.0,4.0,2.0
09-04-2020,Morocco,1275.0,97.0,93.0
09-04-2020,Mozambique,17.0,1.0,0.0
09-04-2020,Namibia,16.0,3.0,0.0
09-04-2020,Nepal,9.0,1.0,0.0
09-04-2020,Netherlands,20682.0,22.0,2255.0
09-04-2020,New Zealand,1210.0,282.0,1.0
09-04-2020,Nicaragua,6.0,0.0,1.0
09-04-2020,Niger,342.0,28.0,11.0
09-04-2020,Nigeria,276.0,44.0,6.0
09-04-2020,North Macedonia,617.0,35.0,29.0
09-04-2020,Norway,6086.0,32.0,101.0
09-04-2020,Oman,419.0,72.0,2.0
09-04-2020,Pakistan,4489.0,572.0,65.0
09-04-2020,Panama,2249.0,16.0,59.0
09-04-2020,Papua New Guinea,2.0,0.0,0.0
09-04-2020,Paraguay,119.0,15.0,5.0
09-04-2020,Peru,4342.0,1333.0,121.0
09-04-2020,Philippines,3870.0,96.0,182.0
09-04-2020,Poland,5205.0,222.0,159.0
09-04-2020,Portugal,13141.0,196.0,380.0
09-04-2020,Qatar,2210.0,178.0,6.0
09-04-2020,Romania,4761.0,528.0,220.0
09-04-2020,Russia,8672.0,580.0,63.0
09-04-2020,Rwanda,110.0,7.0,0.0
09-04-2020,Saint Kitts and Nevis,11.0,0.0,0.0
09-04-2020,Saint Lucia,14.0,1.0,0.0
09-04-2020,Saint Vincent and the Grenadines,8.0,1.0,0.0
09-04-2020,San Marino,279.0,40.0,34.0
09-04-2020,Sao Tome and Principe,4.0,0.0,0.0
09-04-2020,Saudi Arabia,2932.0,631.0,41.0
09-04-2020,Senegal,244.0,113.0,2.0
09-04-2020,Serbia,2666.0,0.0,65.0
09-04-2020,Seychelles,11.0,0.0,0.0
09-04-2020,Sierra Leone,7.0,0.0,0.0
09-04-2020,Singapore,1623.0,406.0,6.0
09-04-2020,Slovakia,682.0,16.0,2.0
09-04-2020,Slovenia,1091.0,120.0,40.0
09-04-2020,Somalia,12.0,1.0,1.0
09-04-2020,South Africa,1845.0,95.0,18.0
09-04-2020,South Sudan,2.0,0.0,0.0
09-04-2020,Spain,148220.0,48021.0,14792.0
09-04-2020,Sri Lanka,189.0,44.0,7.0
09-04-2020,Sudan,14.0,2.0,2.0
09-04-2020,Suriname,10.0,3.0,1.0
09-04-2020,Sweden,8419.0,0.0,687.0
09-04-2020,Switzerland,23280.0,9800.0,895.0
09-04-2020,Syria,19.0,4.0,2.0
09-04-2020,Taiwan,379.0,61.0,5.0
09-04-2020,Tanzania,25.0,5.0,1.0
09-04-2020,Thailand,2369.0,888.0,30.0
09-04-2020,Timor-Leste,1.0,0.0,0.0
09-04-2020,Togo,70.0,23.0,3.0
09-04-2020,Trinidad and Tobago,107.0,1.0,8.0
09-04-2020,Tunisia,628.0,25.0,24.0
09-04-2020,Turkey,38226.0,1846.0,812.0
09-04-2020,United States of America,429686.0,23559.0,18563.0
09-04-2020,Uganda,53.0,0.0,0.0
09-04-2020,Ukraine,1668.0,35.0,52.0
09-04-2020,United Arab Emirates,2659.0,239.0,12.0
09-04-2020,United Kingdom,77387.0,345.0,8519.0
09-04-2020,Uruguay,456.0,192.0,7.0
09-04-2020,Uzbekistan,545.0,30.0,3.0
09-04-2020,Venezuela,167.0,65.0,9.0
09-04-2020,Vietnam,251.0,126.0,0.0
09-04-2020,West Bank and Gaza,263.0,44.0,1.0
09-04-2020,Western Sahara,4.0,0.0,0.0
09-04-2020,Zambia,39.0,7.0,1.0
09-04-2020,Zimbabwe,11.0,0.0,3.0
09-04-2020,Global Total,1497403.0,328353.0,93651.0
10-04-2020,Afghanistan,484.0,32.0,15.0
10-04-2020,Albania,409.0,165.0,23.0
10-04-2020,Algeria,1666.0,347.0,235.0
10-04-2020,Andorra,583.0,58.0,25.0
10-04-2020,Angola,19.0,2.0,2.0
10-04-2020,Antigua and Barbuda,19.0,0.0,2.0
10-04-2020,Argentina,1795.0,365.0,72.0
10-04-2020,Armenia,921.0,138.0,10.0
10-04-2020,Australia,6108.0,1472.0,51.0
10-04-2020,Austria,13244.0,5240.0,295.0
10-04-2020,Azerbaijan,926.0,101.0,9.0
10-04-2020,Bahamas,41.0,5.0,8.0
10-04-2020,Bahrain,887.0,519.0,5.0
10-04-2020,Bangladesh,330.0,33.0,21.0
10-04-2020,Barbados,66.0,11.0,3.0
10-04-2020,Belarus,1486.0,139.0,16.0
10-04-2020,Belgium,24983.0,5164.0,2523.0
10-04-2020,Belize,9.0,0.0,1.0
10-04-2020,Benin,26.0,5.0,1.0
10-04-2020,Bhutan,5.0,2.0,0.0
10-04-2020,Bolivia,264.0,2.0,18.0
10-04-2020,Bosnia and Herzegovina,858.0,101.0,35.0
10-04-2020,Botswana,13.0,0.0,1.0
10-04-2020,Brazil,18092.0,173.0,950.0
10-04-2020,Brunei,135.0,92.0,1.0
10-04-2020,Bulgaria,618.0,48.0,24.0
10-04-2020,Burkina Faso,443.0,146.0,24.0
10-04-2020,Burma,23.0,2.0,3.0
10-04-2020,Burundi,3.0,0.0,0.0
10-04-2020,Cabo Verde,7.0,1.0,1.0
10-04-2020,Cambodia,119.0,62.0,0.0
10-04-2020,Cameroon,730.0,60.0,10.0
10-04-2020,Canada,20654.0,5162.0,503.0
10-04-2020,Central African Republic,8.0,0.0,0.0
10-04-2020,Chad,11.0,2.0,0.0
10-04-2020,Chile,5972.0,1274.0,57.0
10-04-2020,China,82883.0,77679.0,3339.0
10-04-2020,Colombia,2223.0,174.0,69.0
10-04-2020,Congo (Brazzaville),60.0,5.0,5.0
10-04-2020,Congo (Kinshasa),180.0,9.0,18.0
10-04-2020,Costa Rica,539.0,30.0,3.0
10-04-2020,Cote d'Ivoire,444.0,52.0,3.0
